acceleration_x_mean,acceleration_x_std,acceleration_x_min,acceleration_x_median,acceleration_x_max,acceleration_x_sum,acceleration_y_mean,acceleration_y_std,acceleration_y_min,acceleration_y_median,acceleration_y_max,acceleration_y_sum,acceleration_z_mean,acceleration_z_std,acceleration_z_min,acceleration_z_median,acceleration_z_max,acceleration_z_sum
-0.0823,0.1399975356925971,-0.378,-0.052,0.116,-1.646,0.8885,0.0963926864445638,0.716,0.9,1.072,17.77,0.1498999999999999,0.3005012312786755,-0.4,0.195,0.642,2.998
-0.3569,0.0233707081621417,-0.402,-0.353,-0.318,-7.138,0.7904,0.0577567312094443,0.674,0.783,0.88,15.808,-0.3231,0.0643194371865923,-0.44,-0.316,-0.208,-6.462000000000001
-0.3882,0.0537955388484956,-0.496,-0.38,-0.312,-7.764,0.7575999999999998,0.0650003076915794,0.614,0.752,0.86,15.151999999999996,-0.3132,0.0866404062779024,-0.43,-0.336,-0.062,-6.263999999999999
-0.4456,0.0548656541016326,-0.538,-0.446,-0.362,-8.912,0.7453,0.1226609554829897,0.556,0.783,0.964,14.906,-0.2862,0.0937718507868966,-0.458,-0.281,-0.144,-5.724
-0.4765,0.0445684866245198,-0.568,-0.465,-0.392,-9.53,0.7434000000000001,0.0786539255218708,0.586,0.76,0.856,14.868,-0.2834000000000001,0.0598935722761633,-0.376,-0.293,-0.148,-5.668000000000002
-0.4876999999999999,0.0266928829465833,-0.542,-0.482,-0.442,-9.754,0.7323999999999999,0.0916157191752594,0.566,0.723,0.918,14.648,-0.298,0.055756613957449,-0.416,-0.3,-0.176,-5.960000000000001
-0.4254,0.0896662701354305,-0.53,-0.454,-0.216,-8.508000000000001,0.6128,0.0812389069350394,0.494,0.6,0.766,12.256,-0.4842999999999999,0.0965137813993421,-0.682,-0.4659999999999999,-0.302,-9.685999999999998
-0.3974999999999999,0.1167379544107228,-0.618,-0.339,-0.29,-6.359999999999999,0.579,0.0470265882241099,0.494,0.594,0.646,9.264,-0.573125,0.1089517525099986,-0.872,-0.5609999999999999,-0.458,-9.17
-0.2365999999999999,0.1353604078008041,-0.526,-0.203,-0.036,-4.731999999999999,0.6097,0.1466482526319356,0.294,0.607,0.882,12.194,-0.5401,0.1749119492773435,-0.848,-0.559,-0.186,-10.802
-0.0253999999999999,0.073037250769727,-0.212,-0.001,0.056,-0.5079999999999999,0.4221,0.0963731809166845,0.242,0.426,0.558,8.442,-0.7706,0.0755753928206794,-0.996,-0.755,-0.672,-15.412
-0.0780999999999999,0.0750105992510391,-0.224,-0.0809999999999999,0.024,-1.5619999999999998,0.4257000000000001,0.0765565803834,0.312,0.41,0.582,8.514000000000001,-0.7368,0.0962359600149549,-0.976,-0.732,-0.606,-14.736
-0.0556,0.0452132723876518,-0.162,-0.045,0.006,-1.112,0.3195999999999999,0.0601617818885045,0.226,0.315,0.46,6.391999999999999,-0.8101,0.03697823684277,-0.872,-0.8109999999999999,-0.706,-16.202
-0.1435,0.0940518474034401,-0.314,-0.139,-0.008,-2.296,0.349375,0.0623687371605358,0.24,0.3389999999999999,0.446,5.59,-0.78175,0.0783737041360174,-0.874,-0.805,-0.618,-12.508
-0.2087,0.0390091015020853,-0.29,-0.205,-0.128,-4.174,0.4723,0.0310372357016535,0.384,0.48,0.51,9.446,-0.7128,0.0345160832076874,-0.798,-0.707,-0.656,-14.256
-0.0903999999999999,0.1501660414341405,-0.382,-0.091,0.236,-1.808,0.4909,0.1342169512394019,0.274,0.48,0.802,9.818,-0.7075,0.1742835333587198,-0.976,-0.721,-0.418,-14.15
-0.091,0.1856227356764251,-0.456,-0.016,0.146,-1.82,0.4261000000000001,0.131176941571299,0.23,0.409,0.68,8.522000000000002,-0.7757,0.1174432203236951,-0.93,-0.799,-0.416,-15.514
-0.2965,0.1773988444156274,-0.77,-0.284,0.064,-5.930000000000001,0.7408,0.1648216005261445,0.462,0.728,1.142,14.816,0.5031,0.4021255898348176,-0.714,0.643,0.888,10.062
-0.3959,0.2347777459641352,-0.93,-0.3299999999999999,-0.082,-7.917999999999999,0.8013000000000001,0.8119638600331914,-1.97,0.8049999999999999,2.382,16.026000000000003,0.3066,0.4366138339539873,-0.784,0.394,1.458,6.132
-0.4326,0.0371488896200142,-0.516,-0.424,-0.352,-8.652,0.819,0.0469403877274144,0.71,0.818,0.902,16.38,0.3642999999999999,0.0747563375239852,0.294,0.325,0.51,7.285999999999999
-0.5143,0.0518238362146223,-0.584,-0.537,-0.41,-10.286,0.7600999999999999,0.0433888234456755,0.668,0.761,0.83,15.201999999999998,0.3311,0.073673536632905,0.224,0.326,0.464,6.622
-0.5672,0.0421587476094819,-0.666,-0.561,-0.506,-11.344,0.7535999999999999,0.0324875360715459,0.684,0.755,0.802,15.072,0.2783,0.03565543436841,0.232,0.272,0.344,5.566
-0.3208999999999999,0.1915155085104075,-0.594,-0.307,0.03,-6.417999999999999,0.6762,0.3173955891312921,-0.234,0.778,1.016,13.524,0.5302999999999999,0.3214313457023132,0.172,0.498,1.074,10.605999999999998
-0.0452,0.0277805687486775,-0.136,-0.041,-0.002,-0.904,0.3555,0.1921383616043397,-0.248,0.348,0.614,7.11,0.9778999999999998,0.0603671268158423,0.87,0.989,1.154,19.558
0.0873,0.0896488148276372,-0.042,0.08,0.234,1.746,0.434,0.1276275832255708,0.178,0.462,0.71,8.68,0.9529,0.0711462578074209,0.816,0.946,1.118,19.058
0.0982,0.0160362090283208,0.054,0.102,0.12,1.964,0.437,0.0301297195473173,0.372,0.434,0.51,8.74,0.9536000000000004,0.0195816240388788,0.92,0.959,0.992,19.072000000000006
0.0924,0.0080399004968967,0.08,0.092,0.112,1.8480000000000003,0.4618,0.0099579114276036,0.43,0.462,0.476,9.236,0.9439000000000002,0.0117042727240952,0.908,0.945,0.96,18.878000000000004
-0.1503,0.1188566783988177,-0.29,-0.193,0.07,-3.006,0.6144999999999999,0.2100379727573088,0.31,0.638,0.992,12.29,0.82,0.1172569827345049,0.638,0.804,1.0,16.4
-0.1295,0.0643455515167909,-0.264,-0.136,-0.026,-2.59,0.8657,0.1100259514841839,0.604,0.863,1.072,17.314,0.5003,0.0486508992722642,0.424,0.496,0.6,10.006
0.1525,0.293114226880921,-0.482,0.174,0.662,3.0500000000000003,0.9398,0.386953175461838,0.126,0.932,2.076,18.796,0.1739,0.2634809101244338,-0.298,0.129,0.6,3.478
-0.58375,0.1204717290487689,-0.836,-0.592,-0.33,-9.34,0.58725,0.2088239390012553,0.3,0.508,1.112,9.396,-0.429375,0.2189037673842092,-0.784,-0.475,0.072,-6.87
-0.4196842105263159,0.3654633760370206,-0.68,-0.552,0.846,-7.974000000000002,0.7210526315789474,0.1678437474132008,0.39,0.736,1.01,13.7,-0.1603157894736842,0.1503221287178686,-0.458,-0.186,0.082,-3.046
-0.2303,0.1402701322448938,-0.474,-0.262,0.07,-4.606,0.8137000000000001,0.104967185348565,0.584,0.834,1.014,16.274,-0.211,0.1526034075635272,-0.416,-0.2229999999999999,0.072,-4.22
-0.7573999999999999,0.5032415324672637,-1.888,-0.725,-0.128,-15.147999999999998,0.5407,0.2091882166853572,-0.01,0.614,0.736,10.813999999999998,0.1018999999999999,0.1224883259743556,-0.238,0.112,0.286,2.038
-0.7920999999999999,0.3087986237015961,-1.396,-0.761,-0.154,-15.842,0.6100999999999999,0.135896247188802,0.364,0.618,0.912,12.201999999999998,0.285,0.1294611910960192,0.126,0.26,0.498,5.7
-0.6745000000000001,0.3243441844707563,-1.274,-0.615,-0.176,-13.490000000000002,0.6731,0.2095466296555494,0.328,0.634,1.168,13.462,0.1276,0.0674910364418861,-0.016,0.142,0.248,2.552
-0.4751999999999999,0.1668776797537645,-0.77,-0.49,-0.168,-9.504,0.7611999999999999,0.2285173078784187,0.44,0.738,1.166,15.223999999999997,0.03,0.0657449617841549,-0.08,0.038,0.172,0.6
-0.4089,0.3300021060538856,-1.184,-0.321,-0.008,-8.178,0.8745,0.3311391701384782,0.444,0.8009999999999999,1.51,17.490000000000002,0.0655,0.0592954467054596,-0.018,0.044,0.192,1.3100000000000005
-0.1765999999999999,0.3365377244827093,-0.89,-0.152,0.294,-3.532,0.8825000000000001,0.30079752326108,0.37,0.854,1.438,17.650000000000002,0.0801,0.1558531039151931,-0.414,0.059,0.402,1.602
-0.087,0.2383019093503029,-0.56,-0.0849999999999999,0.288,-1.74,1.0913,0.3320363082555882,0.504,1.003,1.688,21.826,-0.0223,0.1880130580571466,-0.308,0.014,0.3,-0.446
0.0536,0.2811274444091149,-0.73,0.125,0.438,1.072,0.7057,0.3024395972752245,0.224,0.675,1.24,14.114,0.5575000000000001,0.4111952699144288,-0.308,0.567,1.318,11.150000000000002
0.3043333333333333,0.20020295258118,-0.188,0.319,0.626,3.652,0.4338333333333333,0.1895687357017384,0.144,0.361,0.776,5.206,0.8208333333333332,0.148378925577575,0.572,0.858,1.054,9.849999999999998
-1.1535,0.1489320314774494,-1.378,-1.113,-1.01,-4.614,-0.101,0.1682646724657318,-0.386,-0.033,0.048,-0.404,0.3055,0.1355461176131577,0.126,0.294,0.508,1.222
-0.5425454545454546,0.250734326487896,-0.904,-0.58,-0.114,-5.968,0.5767272727272726,0.2842742244923795,0.264,0.466,1.102,6.343999999999999,-0.3269090909090908,0.1740686669864691,-0.608,-0.312,-0.082,-3.596
-0.628,0.18345135595029,-1.288,-0.595,-0.302,-12.56,0.5919000000000001,0.3312995472378433,-0.37,0.671,1.308,11.838,-0.189,0.2526820136060341,-0.738,-0.1639999999999999,0.166,-3.78
-0.364625,0.7456643744842582,-1.638,-0.645,0.814,-5.834,0.6815,0.6753656417082528,-0.162,0.642,2.52,10.904,-0.0677499999999999,0.3954951801223372,-1.194,-0.024,0.376,-1.084
0.2678,0.1896005274254267,-0.122,0.242,0.722,5.356,-0.2843,0.2844828817345606,-0.712,-0.327,0.304,-5.686,0.8382999999999999,0.1149526424228691,0.59,0.864,1.022,16.766
-0.0696,0.2292488604115623,-0.37,-0.149,0.384,-1.392,0.7474,0.2487111577714197,0.126,0.8160000000000001,1.02,14.948,0.6554,0.2705528414191949,0.232,0.575,1.112,13.108
-0.4109411764705882,0.2789367355192667,-0.96,-0.368,-0.016,-6.986,0.7496470588235294,0.1764396051232697,0.47,0.724,1.05,12.744,0.5670588235294118,0.1871408625130955,0.14,0.588,0.892,9.64
-0.6785,0.246904333700322,-1.128,-0.615,-0.434,-5.428,0.7055,0.4256779886252048,0.16,0.613,1.736,5.644,-0.0767499999999999,0.2623869994873983,-0.57,-0.061,0.352,-0.6139999999999999
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
0.426,0.2383736562625996,0.136,0.415,0.738,1.704,0.79,0.2238436954662784,0.446,0.831,1.052,3.16,0.7475,0.1837192151082733,0.506,0.734,1.016,2.99
,,,,,,,,,,,,,,,,,
-0.2515,0.0955340253522272,-0.37,-0.263,-0.11,-1.006,0.4845,0.1661166758636832,0.252,0.49,0.706,1.938,0.7585,0.1061826256974275,0.604,0.767,0.896,3.034
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
-0.7835,0.0603551986161921,-0.866,-0.785,-0.698,-3.134,0.3974999999999999,0.1272900231754241,0.3,0.3379999999999999,0.614,1.59,0.0039999999999999,0.1007670581092849,-0.104,-0.021,0.162,0.0159999999999999
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
-0.874,0.1239435355313055,-1.012,-0.885,-0.714,-3.496,0.387,0.287862814548875,-0.08,0.4659999999999999,0.696,1.548,-0.1644999999999999,0.1444878887658062,-0.368,-0.149,0.008,-0.6579999999999999
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
1.0725,0.0580581604944558,0.982,1.0830000000000002,1.142,4.29,0.043,0.0924175308044961,-0.116,0.088,0.112,0.172,0.128,0.026038433132583,0.088,0.133,0.158,0.512
0.75,0.0844376354815451,0.582,0.761,0.882,10.5,0.713,0.2710780066960168,0.302,0.724,1.208,9.982,0.2352857142857143,0.1977886420873946,-0.036,0.2259999999999999,0.652,3.294
0.14125,0.2967396796857474,-0.4,0.178,0.646,2.26,-0.3535,0.2590400548177829,-0.834,-0.3409999999999999,0.258,-5.656,0.8847499999999999,0.1866425393633509,0.504,0.835,1.23,14.156
0.4493749999999999,0.0747151883822827,0.336,0.422,0.6,7.19,-0.278875,0.3606140379616412,-0.594,-0.416,0.768,-4.462,0.8202499999999999,0.1038168459355224,0.61,0.833,1.016,13.124
0.7076250000000001,0.151362509806755,0.334,0.746,0.908,11.322,0.59575,0.2038662245199042,0.284,0.575,1.01,9.532,0.3027499999999999,0.0902825426092996,0.158,0.312,0.492,4.843999999999999
0.4747,0.1832313019109999,0.176,0.482,0.716,9.494,0.8320999999999998,0.1190806029544694,0.492,0.834,1.048,16.641999999999996,0.2135,0.1100615736758292,0.066,0.181,0.4,4.2700000000000005
0.0520999999999999,0.1390474379483491,-0.122,0.079,0.344,1.0419999999999998,0.947,0.0748745617683335,0.802,0.947,1.08,18.94,-0.0762,0.100151684958367,-0.222,-0.104,0.12,-1.5240000000000002
-0.1084,0.0366256740552307,-0.176,-0.1159999999999999,-0.052,-2.168,0.9339,0.0406913995827128,0.87,0.929,1.014,18.678,-0.0629,0.0235667138141914,-0.104,-0.06,-0.02,-1.2580000000000002
-0.153,0.0579534295792751,-0.302,-0.143,-0.08,-3.06,0.8790000000000001,0.0464564312017184,0.79,0.874,0.978,17.580000000000002,-0.2891,0.1146585801412175,-0.468,-0.277,-0.072,-5.782
0.1490999999999999,0.3248263997891796,-0.24,0.111,0.688,2.982,0.7017,0.347961650185764,0.066,0.793,1.264,14.034,-0.1709,0.445955367721928,-0.64,-0.433,0.684,-3.4180000000000006
0.8782,0.1480187825919399,0.482,0.895,1.134,17.564,0.0907,0.1117877900309331,-0.08,0.107,0.398,1.814,0.4962,0.1443411237312499,0.264,0.4659999999999999,0.748,9.924
0.9097000000000002,0.0766427426440364,0.802,0.879,1.116,18.194000000000003,0.0825,0.0645937303459089,0.006,0.078,0.242,1.65,0.4295,0.0955298382705634,0.222,0.424,0.576,8.59
0.9405555555555556,0.0594635483321245,0.876,0.919,1.086,16.93,0.1196666666666666,0.0707680090938773,-0.01,0.1,0.304,2.154,0.386111111111111,0.044594330592438,0.3,0.397,0.448,6.949999999999999
0.9342222222222222,0.0392761668693702,0.876,0.93,1.038,16.816,0.1306666666666666,0.0666799986669332,0.048,0.123,0.316,2.352,0.3528888888888889,0.0797780872788796,0.224,0.33,0.456,6.352
0.9126,0.0609166643866848,0.83,0.887,1.068,18.252,0.0443,0.0434247625209395,-0.032,0.048,0.132,0.886,0.4322,0.0588418218616657,0.348,0.418,0.542,8.644
0.9174,0.0173216627377396,0.896,0.915,0.956,18.348,0.1232,0.0595563598618988,-0.004,0.133,0.22,2.4640000000000004,0.4225,0.0471714956303062,0.36,0.423,0.528,8.450000000000001
0.9244615384615384,0.0081958280626875,0.91,0.926,0.934,12.018,0.2272307692307692,0.0205394698686506,0.192,0.236,0.254,2.954,0.3233846153846154,0.0173539552642505,0.296,0.324,0.364,4.204
0.3832,0.1202354357084466,0.056,0.436,0.51,7.664,0.8415000000000001,0.0391503512117069,0.726,0.855,0.882,16.830000000000002,0.1046,0.0879752237848816,0.03,0.07,0.334,2.092
-0.3802,0.2141101585632965,-0.57,-0.511,0.07,-7.604000000000001,0.5288999999999999,0.2021974035441602,0.312,0.42,0.88,10.578,0.772,0.1949964102233679,0.304,0.819,1.02,15.44
-0.5344,0.0144443760682142,-0.558,-0.538,-0.498,-10.688,0.3514,0.0184726825339472,0.31,0.353,0.398,7.028,0.8052999999999999,0.0099453506725504,0.792,0.801,0.832,16.105999999999998
-0.5455,0.0104283268073071,-0.568,-0.544,-0.524,-10.91,0.3474,0.0118676029593174,0.322,0.349,0.37,6.948,0.7953,0.0120045824583781,0.764,0.798,0.812,15.906
-0.5461,0.0056026779311325,-0.56,-0.544,-0.538,-10.922,0.3512999999999999,0.00732871066423,0.336,0.353,0.36,7.025999999999999,0.7909,0.012672410978184,0.754,0.794,0.806,15.818
-0.5553999999999999,0.0194123671920762,-0.616,-0.548,-0.538,-11.108,0.3601,0.0174295725707775,0.34,0.353,0.424,7.202,0.7906000000000001,0.0211764019606731,0.724,0.797,0.816,15.812
-0.6564000000000001,0.0602182696529881,-0.736,-0.673,-0.532,-13.128000000000002,0.3722,0.0489076681104302,0.294,0.368,0.48,7.444,0.6636,0.0417017985223659,0.604,0.653,0.78,13.272
-0.7076999999999999,0.0110503393613047,-0.728,-0.707,-0.69,-14.153999999999998,0.3843,0.02708708179188,0.326,0.396,0.414,7.685999999999999,0.5921000000000001,0.0227374141009922,0.566,0.585,0.658,11.842
-0.7125,0.0057227615711298,-0.722,-0.712,-0.706,-14.25,0.4024,0.0068293484315855,0.386,0.404,0.414,8.048,0.5735,0.0068080834307461,0.562,0.574,0.588,11.47
-0.7109,0.0051951900831442,-0.72,-0.712,-0.704,-14.218,0.4068,0.0055999999999999,0.398,0.408,0.414,8.136000000000001,0.5736,0.0077097341069585,0.556,0.574,0.59,11.472
-0.7097,0.0051097945164164,-0.72,-0.709,-0.698,-14.194,0.4072999999999999,0.0069361372535439,0.396,0.408,0.422,8.145999999999999,0.5713999999999999,0.0067557383016217,0.556,0.574,0.582,11.428
-0.6865,0.0200187412191675,-0.714,-0.688,-0.642,-13.73,0.4489000000000001,0.0382960833506508,0.4,0.451,0.54,8.978000000000002,0.5605,0.0177411949992101,0.52,0.566,0.582,11.21
-0.6293,0.015182555779578,-0.66,-0.626,-0.608,-12.586,0.5633999999999999,0.0167940465641845,0.524,0.568,0.59,11.268,0.5310000000000001,0.0086139421869432,0.518,0.528,0.55,10.620000000000005
-0.6184,0.0063749509802036,-0.632,-0.619,-0.606,-12.368,0.5734,0.0069598850565221,0.56,0.574,0.59,11.468,0.5307999999999999,0.0069397406291589,0.52,0.528,0.546,10.616
-0.6174999999999999,0.0041892720131306,-0.626,-0.616,-0.61,-12.35,0.5679,0.0086365502372185,0.546,0.568,0.582,11.358,0.5364000000000001,0.007499333303701,0.516,0.536,0.552,10.728000000000002
-0.6249,0.0052335456432518,-0.636,-0.624,-0.616,-12.498,0.5649000000000001,0.0062441973062996,0.556,0.566,0.576,11.298000000000002,0.5354,0.00834505841801,0.518,0.536,0.55,10.708
-0.5599999999999998,0.088417192898214,-0.648,-0.608,-0.352,-11.199999999999998,0.5869000000000001,0.036102492988712,0.51,0.577,0.668,11.738,0.5865,0.0542581791069328,0.524,0.5609999999999999,0.71,11.73
-0.477,0.0860034883013474,-0.61,-0.491,-0.338,-9.54,0.6343,0.0824918783881177,0.472,0.656,0.784,12.686,0.6411,0.0949430882160465,0.486,0.6910000000000001,0.766,12.822
-0.4149,0.13618145982475,-0.656,-0.435,-0.186,-8.298,0.5755,0.1625027692071738,0.422,0.513,1.036,11.51,0.6851,0.1047004775538297,0.468,0.683,0.94,13.702
-0.7442,0.1805047367799526,-1.008,-0.726,-0.304,-14.884,0.4944,0.1249985599917055,0.286,0.471,0.71,9.888,0.5013,0.0824166852039076,0.352,0.496,0.654,10.026
-0.7541,0.1809170804540024,-1.18,-0.704,-0.532,-15.082,0.4341,0.0898320098851183,0.268,0.43,0.672,8.682,0.3611,0.1184305281589168,0.12,0.347,0.64,7.221999999999999
-0.8089999999999999,0.1468597970855196,-1.056,-0.824,-0.538,-16.18,0.4625000000000001,0.1292251910426136,0.29,0.407,0.728,9.250000000000002,0.3692,0.084098513661063,0.284,0.35,0.636,7.383999999999999
-0.8542,0.1864852809205059,-1.344,-0.85,-0.546,-17.084,0.4235,0.0803240312733368,0.23,0.424,0.556,8.47,0.2645,0.1232864550548842,0.07,0.28,0.446,5.29
-0.8599,0.0997686824609807,-1.042,-0.866,-0.61,-17.198,0.3826999999999999,0.0754434225098517,0.246,0.378,0.604,7.653999999999999,0.2029,0.1233523003433661,-0.004,0.2299999999999999,0.396,4.058000000000001
-0.7016,0.1464180316764297,-0.868,-0.738,-0.418,-14.032,0.4989999999999999,0.1521900128129306,0.28,0.485,0.782,9.98,0.4119,0.1120490517585936,0.216,0.439,0.574,8.238
-0.6637,0.1063057383211273,-0.912,-0.636,-0.528,-13.274,0.6786999999999999,0.1406247133330411,0.448,0.692,1.08,13.573999999999998,0.3055,0.1010205424653817,0.152,0.336,0.448,6.110000000000001
-0.6455,0.0502468904510517,-0.72,-0.644,-0.564,-12.91,0.6839999999999999,0.0699113724654294,0.44,0.709,0.744,13.68,0.0150999999999999,0.1213646983269846,-0.136,-0.025,0.296,0.302
-0.784,0.0728319984622144,-0.906,-0.786,-0.586,-12.544,0.4453750000000001,0.1572239147680784,0.082,0.474,0.736,7.126000000000001,0.336875,0.177238495747961,0.12,0.3339999999999999,0.608,5.39
-0.6524,0.179092825093581,-0.936,-0.632,-0.388,-13.048,0.5687,0.2784243344249923,-0.042,0.626,0.978,11.374,0.2643000000000001,0.3484326477240616,-0.334,0.371,0.894,5.286000000000001
-0.5936000000000001,0.0642358155548756,-0.748,-0.58,-0.474,-11.872000000000002,0.7151000000000002,0.0939967552631472,0.498,0.727,0.85,14.302000000000003,0.0849999999999999,0.2398178475426714,-0.352,0.185,0.412,1.6999999999999995
-0.2969,0.4775204602946349,-0.898,-0.488,0.428,-5.938000000000001,0.5473000000000001,0.5024122908528413,-0.338,0.679,1.318,10.946000000000002,0.4096,0.4782119195503181,-0.818,0.539,1.004,8.192
0.220625,0.032647501818669,0.168,0.224,0.272,3.53,-0.47275,0.062176663628728,-0.6,-0.479,-0.366,-7.564,0.915125,0.0646025105936294,0.816,0.902,1.068,14.642
-0.590125,0.5095461062308296,-1.144,-0.774,0.23,-9.442,0.2725,0.4352094323426366,-0.614,0.474,0.71,4.36,0.713125,0.1828865341543767,0.366,0.733,1.008,11.41
-0.8005,0.1129966813671977,-1.12,-0.757,-0.696,-12.808,0.36475,0.1445023788731521,0.16,0.323,0.598,5.836,0.44225,0.0662415088898192,0.312,0.471,0.524,7.0760000000000005
-0.8377000000000001,0.1538470344205568,-1.124,-0.8240000000000001,-0.606,-16.754,0.3545,0.1230997562954533,0.126,0.329,0.624,7.090000000000001,0.2847,0.0843214682035363,0.192,0.27,0.476,5.694000000000001
-0.8992000000000001,0.1516145111788446,-1.328,-0.862,-0.674,-17.984,0.3286,0.0868955695073114,0.192,0.304,0.552,6.572000000000001,0.2607,0.1462617858498931,0.012,0.295,0.464,5.214
-0.8820000000000002,0.092293011653104,-1.172,-0.874,-0.718,-17.640000000000004,0.3184,0.0558841659148635,0.222,0.331,0.392,6.368000000000001,0.3023999999999999,0.0458850738258096,0.206,0.309,0.408,6.047999999999998
-0.8969000000000001,0.8508495695479901,-2.48,-0.698,0.158,-17.938000000000002,0.3460999999999999,0.3436623197267923,-0.042,0.241,1.426,6.922,0.288,0.1897450921631439,-0.25,0.287,0.702,5.760000000000001
-0.7766,0.7381875371475732,-2.384,-0.769,0.142,-15.532,0.3066000000000001,0.2433212691073265,-0.168,0.356,0.718,6.1320000000000014,0.329,0.2460646256575699,-0.064,0.25,0.934,6.580000000000001
-0.8654999999999999,0.0933656789189689,-1.134,-0.861,-0.72,-17.31,0.2802999999999999,0.0568622018567695,0.2,0.269,0.384,5.605999999999999,0.3403,0.0685631825399025,0.248,0.327,0.454,6.806
-0.8568999999999999,0.1277207500760937,-1.23,-0.859,-0.706,-17.137999999999998,0.3883999999999999,0.0673278545625805,0.236,0.393,0.476,7.767999999999999,0.3052,0.0881122011982449,0.166,0.324,0.416,6.104000000000001
-0.0894999999999999,0.4018844983325433,-0.696,-0.0839999999999999,0.408,-1.7899999999999996,0.4041,0.4739736174092393,-0.36,0.4629999999999999,1.124,8.082,0.8108000000000001,0.1925641711222521,0.432,0.8180000000000001,1.078,16.216
0.503625,0.1175376934221528,0.198,0.525,0.646,8.058,-0.466375,0.1456815340906321,-0.68,-0.477,-0.144,-7.462,0.7182499999999999,0.1326647560582689,0.416,0.725,0.88,11.492
0.4826999999999999,0.0140751554165486,0.448,0.487,0.5,9.653999999999998,-0.0038,0.0349336513980431,-0.072,-0.006,0.06,-0.076,0.9488,0.0281666469427938,0.914,0.942,1.022,18.976
0.493,0.0302886117212393,0.454,0.482,0.572,9.86,0.0048999999999999,0.0384576390330971,-0.032,-0.008,0.126,0.0979999999999999,0.9502,0.0271801398083232,0.91,0.943,1.016,19.004
0.6468,0.1421258597159574,0.328,0.651,0.854,12.936,-0.1118,0.2673708286257122,-0.532,-0.089,0.358,-2.236,0.7683000000000001,0.1155392141223056,0.582,0.785,1.022,15.366
0.5494736842105263,0.1007568038298433,0.332,0.572,0.752,10.44,0.166,0.1899506861211476,-0.212,0.194,0.44,3.154,0.7291578947368421,0.1295405903295808,0.422,0.7,0.948,13.854
-0.6157000000000001,0.5543783094602457,-1.338,-0.897,0.278,-12.314000000000002,0.5919000000000001,0.2935952826596503,0.23,0.604,1.02,11.838000000000005,0.5142000000000001,0.1732950085836288,0.144,0.517,0.83,10.284000000000002
-0.8039,0.1659957529577187,-1.232,-0.785,-0.52,-16.078,0.3686,0.1032978218550614,0.206,0.363,0.534,7.372,0.2641,0.1095307719319096,0.04,0.313,0.406,5.282000000000001
-0.8507,0.1456286716275335,-1.198,-0.823,-0.58,-17.014,0.3951,0.0636693803959171,0.248,0.41,0.476,7.902,0.1489,0.1276533979179559,-0.072,0.143,0.366,2.978
-0.8944000000000001,0.2379685693531816,-1.36,-0.926,-0.498,-17.888,0.3397,0.132493433799566,0.03,0.334,0.63,6.7940000000000005,0.2465,0.1555093244792735,0.114,0.181,0.704,4.93
-0.907375,0.1613872962007852,-1.16,-0.948,-0.57,-14.518,0.32475,0.1901905294697924,0.024,0.326,0.668,5.196,0.20225,0.1471578659127673,-0.25,0.209,0.42,3.236
-0.2749,0.5022718287939311,-1.208,-0.027,0.44,-5.498000000000001,0.4929,0.4036773340181487,-0.296,0.483,1.934,9.858,0.5880999999999998,0.3131724604750551,0.112,0.514,1.112,11.761999999999995
-0.0859,0.042766692647433,-0.196,-0.09,0.024,-1.7180000000000002,0.4981,0.058187541621897,0.406,0.49,0.63,9.962,0.9446,0.0503670527229854,0.88,0.936,1.048,18.892
-0.1151,0.0487707904385401,-0.264,-0.115,-0.036,-2.3020000000000005,0.3583,0.1395854935156228,0.06,0.355,0.542,7.166,0.9431,0.1470856553168935,0.492,0.948,1.208,18.862
